,Rooms_per_household,Median_house_value(GT),Predicted_Vlaues,Error in %,Sk_Prediction
3354,5.923503325942351,85900,201430.704878727,134.49441778664377,201430.704878727
3355,5.087064676616915,71500,196807.99803998898,175.2559413146699,196807.99803998895
3356,4.882154882154882,66400,195675.53254601883,194.69206708737775,195675.5325460188
3357,5.217391304347826,64300,197528.26819221978,207.19792875928425,197528.26819221975
3358,4.966587112171838,70200,196142.16025078122,179.40478668202454,196142.1602507812
3359,4.545691906005222,59300,193816.01816073363,226.83982826430628,193816.01816073357
3360,5.742599742599743,105700,200430.91340263427,89.62243462879306,200430.91340263427
3361,5.783050847457627,61800,200654.4726549618,224.6836127102942,200654.4726549618
3362,5.9,85600,201300.81013312383,135.1644978190699,201300.81013312383
3363,5.425196850393701,70000,198676.73750268106,183.82391071811583,198676.73750268103
3364,5.142857142857143,67500,197116.34368547867,192.0242128673758,197116.34368547864
3365,5.938704028021016,91000,201514.71389661415,121.44474054572984,201514.71389661415
3366,5.072423398328691,85100,196727.0807637184,131.171657771702,196727.0807637184
3367,5.404109589041096,73500,198560.19550962088,170.1499258634298,198560.19550962088
3368,5.415349887133183,47600,198622.31674577092,317.27377467598933,198622.3167457709
3369,6.096605744125326,60700,202387.38201575537,233.42237564374858,202387.38201575537
3370,5.861486486486487,276100,201087.95927736015,27.16843198936612,201087.95927736015
3371,6.461077844311378,213000,204401.69313279673,4.036763787419375,204401.69313279673
3372,5.1911764705882355,191100,197383.38788163802,3.2880104037875544,197383.38788163802
3373,4.928446771378709,184500,195931.37179145025,6.195865469620731,195931.37179145022
3374,4.979498861047836,191900,196213.51901675563,2.2477952145678106,196213.5190167556
3375,5.024570024570025,197600,196462.61173385082,0.5756013492657798,196462.6117338508
3376,3.327698309492848,162100,187084.58922368288,15.413071698755632,187084.5892236828
3377,3.772296015180266,175000,189541.72682274765,8.309558184427226,189541.72682274756
3378,4.0524017467248905,161500,191089.77422804784,18.321841627274203,191089.77422804778
3379,5.774941995359629,257600,200609.65783671068,22.12358003233281,200609.65783671068
3380,6.414110429447852,261900,204142.1204910225,22.053409510873422,204142.12049102254
3381,5.589743589743589,277600,199586.13036478544,28.102978975221383,199586.13036478544
3382,5.193333333333333,230100,197395.30811532168,14.213251579608135,197395.30811532165
3383,4.888111888111888,195800,195708.45485562045,0.046754414902730544,195708.45485562042
3384,5.1561866125760645,263600,197190.0110499364,25.193470770130343,197190.01104993638
3385,5.885416666666667,316900,201220.21309855834,36.503561660284525,201220.21309855834
3386,4.980842911877395,176700,196220.94712037855,11.047508274124816,196220.94712037852
3387,5.688770999115826,293300,200133.4205729755,31.76494354825247,200133.4205729755
3388,5.805015673981191,228700,200775.86464690775,12.209941125094993,200775.86464690772
3389,5.502183406113537,258300,199102.21554330483,22.918228593377922,199102.2155433048
3390,5.176056338028169,181400,197299.82414358694,8.765062923697323,197299.8241435869
3391,4.747787610619469,172600,194932.9311543564,12.93912581364797,194932.93115435637
3392,5.1469194312796205,219900,197138.79454722046,10.350707345511386,197138.79454722043
3393,4.969072164948454,215600,196155.8942771493,9.01860191226842,196155.89427714926
3394,5.451263537906137,176500,198820.79906024318,12.646345076625032,198820.79906024318
3395,5.819672131147541,185900,200856.86581158274,8.045651324143487,200856.86581158274
3396,5.835051546391752,189600,200941.86251526515,5.981994997502717,200941.86251526512
3397,4.117460317460317,160300,191449.33042514577,19.43189670938601,191449.33042514572
3398,4.950413223140496,187300,196052.77276552518,4.673130147103674,196052.77276552515
3399,5.160839160839161,222700,197215.72407346865,11.443321026731635,197215.72407346862
3400,6.030018761726079,248200,202019.3788165295,18.606213208489326,202019.3788165295
3401,4.321937321937322,230200,192579.4040387011,16.34256992237138,192579.40403870103
3402,5.345132743362832,205400,198234.25090141324,3.4886801843168267,198234.25090141324
3403,6.7018867924528305,314900,205732.56082082208,34.66733540145377,205732.5608208221
3404,6.309255079006772,354400,203562.62127018525,42.561337113378876,203562.62127018528
3405,6.473591549295775,378000,204470.8520479855,45.90718199788743,204470.85204798554
3406,3.587336244541485,200600,188519.51820372595,6.022174375011988,188519.51820372586
3407,4.938356164383562,197300,195986.1375759441,0.6659211475194629,195986.13757594407
3408,6.041841004184101,239400,202084.7162577202,15.587002398613118,202084.7162577202
3409,4.601466992665037,217100,194124.2677552992,10.583018076785262,194124.26775529914
3410,5.335423197492163,191500,198180.58960284272,3.4885585393434586,198180.5896028427
3411,6.041184041184041,166200,202081.08545066026,21.589100752503164,202081.08545066026
3412,5.29665071770335,166300,197966.30753012988,19.041676205730536,197966.30753012985
3413,4.462321792260693,154900,193355.26040490298,24.825862107748854,193355.26040490295
3414,4.443228454172367,158300,193249.7381354258,22.07816685750209,193249.73813542575
3415,4.688372093023256,147600,194604.562158327,31.845909321359755,194604.56215832697
3416,5.199346405228758,145800,197428.54028195483,35.4105214553874,197428.5402819548
3417,4.7781954887218046,150000,195100.9849693834,30.067323312922262,195100.98496938337
3418,5.453389830508475,146700,198832.5503433312,35.53684413315011,198832.55034333118
3419,4.152302243211334,164800,191641.88968645432,16.287554421392183,191641.88968645426
3420,4.0492610837438425,133300,191072.41687105296,43.34014769021228,191072.4168710529
3421,4.553530751708428,144300,193859.34074711727,34.34465748240975,193859.34074711724
3422,4.27208480565371,134300,192303.88644020367,43.18978886091115,192303.88644020364
3423,4.419811320754717,131300,193120.3197460667,47.08325951718712,193120.31974606664
3424,3.8959537572254335,147800,190225.1403525697,28.704425137056628,190225.14035256964
3425,4.598006644518272,142600,194105.1436090688,36.11861403160505,194105.14360906873
3426,4.200743494423792,156800,191909.60771148515,22.391331448651243,191909.6077114851
3427,4.024096385542169,148000,190933.3402961416,29.00901371360919,190933.34029614154
3428,4.2845188284518825,147500,192372.60497953527,30.422105070871375,192372.60497953522
3429,3.3766937669376693,140900,187355.3701546931,32.970454332642376,187355.37015469302
3430,3.7880597014925375,147200,189628.84725958807,28.823945149176684,189628.84725958802
3431,4.17741935483871,139600,191780.70326684407,37.37872726851294,191780.703266844
3432,4.189655172413793,140900,191848.32639452652,36.15920964835097,191848.32639452646
3433,4.389204545454546,148100,192951.1666950857,30.284379942664213,192951.16669508565
3434,4.728758169934641,143100,194827.762023707,36.14798184745423,194827.76202370695
3435,3.6942148760330578,136400,189110.1993984669,38.643841201222074,189110.19939846682
3436,3.918918918918919,136100,190352.06085068252,39.86191098507166,190352.06085068246
3437,4.463302752293578,143300,193360.68183139517,34.93418131988497,193360.68183139514
3438,4.35279805352798,138600,192749.9606181796,39.06923565525224,192749.96061817955
3439,4.205882352941177,137900,191938.00840343162,39.18637302641887,191938.00840343157
3440,3.976435935198822,124000,190669.93748720014,53.76607861870979,190669.93748720008
3441,5.133645955451348,154300,197065.43664161116,27.71577228879531,197065.43664161116
3442,4.333333333333333,134200,192642.38584837376,43.548722688803096,192642.3858483737
3443,3.218390804597701,137500,186480.48448651933,35.62217053565042,186480.48448651924
3444,4.494565217391305,143100,193533.45865288665,35.24350709495923,193533.4586528866
3445,4.213235294117647,153800,191978.64556371674,24.823566686421806,191978.64556371668
3446,4.219094247246022,157100,192011.02596928054,22.222168026276602,192011.02596928048
3447,3.7874306839186693,163700,189625.37089722397,15.837123333673775,189625.37089722388
3448,4.583333333333333,145200,194024.0492980679,33.62537830445447,194024.04929806787
3449,4.9943609022556394,157400,196295.6563732543,24.711344582753693,196295.65637325426
3450,6.466520307354555,235600,204431.771741849,13.229298921116728,204431.77174184902
3451,5.239495798319328,211600,197650.43207779742,6.59242340368742,197650.4320777974
3452,4.842293906810036,163200,195455.2347352063,19.764236970101894,195455.23473520626
3453,4.6434540389972145,180300,194356.31562441034,7.796070784476066,194356.3156244103
3454,6.159325210871603,203400,202734.01079490595,0.32742832108852227,202734.01079490595
3455,5.701252236135957,187400,200202.40004896626,6.83159020755937,200202.40004896626
3456,5.1305084745762715,156000,197048.09687101434,26.312882609624573,197048.0968710143
3457,4.536612021857923,154300,193765.8367845185,25.577340754710626,193765.83678451847
3458,4.265415549597855,160100,192267.02777088757,20.091834959954756,192267.0277708875
3459,4.877675840978593,155500,195650.77843608704,25.820436293303565,195650.77843608698
3460,5.38390092879257,182500,198448.50924069018,8.738909172980922,198448.50924069015
3461,5.104105571847508,189400,196902.17716834968,3.9610227921592807,196902.17716834968
3462,5.4706439393939394,194100,198927.90782974756,2.487330154429451,198927.90782974756
3463,5.570909090909091,173100,199482.03861025372,15.240923518344147,199482.0386102537
3464,5.785202863961814,158500,200666.3661051497,26.603385555299496,200666.3661051497
3465,4.882943143812709,218200,195679.8889953045,10.320857472362741,195679.88899530447
3466,5.113243761996161,325200,196952.6807816487,39.43644502409327,196952.68078164867
3467,5.930348258706467,270100,201468.5344523902,25.409650332324997,201468.5344523902
3468,4.584033613445378,172400,194027.91950380936,12.545196927963667,194027.9195038093
3469,4.400352733686067,192200,193012.7788719249,0.4228818272241974,193012.77887192485
3470,4.5283950617283955,183300,193720.42449060426,5.684901522424582,193720.4244906042
3471,4.456544502617801,190000,193323.33132515146,1.7491217500797172,193323.3313251514
3472,7.772805507745267,431800,211651.15780687405,50.9839838335169,211651.1578068741
3473,6.567357512953368,319400,204989.0640672297,35.82058106849415,204989.06406722972
3474,5.965986394557823,285500,201665.4940912744,29.36410014316133,201665.4940912744
3475,6.965986394557823,356300,207192.14789005104,41.84896214143951,207192.14789005107
3476,7.85130890052356,374000,212085.01888078905,43.29277570032378,212085.0188807891
3477,7.022857142857143,344000,207506.45282717876,39.678356736285245,207506.4528271788
3478,6.717908082408875,301700,205821.10494381897,31.77954758242659,205821.104943819
3479,6.882352941176471,319300,206729.93474721618,35.255266286496656,206729.93474721623
3480,7.282051282051282,474600,208938.92910117668,55.9757840073374,208938.92910117673
3481,7.608040201005025,450700,210740.5569984715,53.24150055503184,210740.55699847155
3482,4.295345104333868,152100,192432.43805826505,26.517053292744936,192432.438058265
3483,4.508830022075055,160200,193612.29528988092,20.8566137889394,193612.29528988086
3484,7.174083769633508,377200,208342.23003852853,44.7661108063286,208342.23003852856
3485,7.399166666666667,428600,209586.1852864565,51.09981677870824,209586.18528645654
3486,7.680360721442886,500001,211140.2474774789,57.77203496043429,211140.24747747896
3487,7.599656357388316,376200,210694.22239729884,43.99409293001094,210694.2223972989
3488,6.423324150596878,341200,204193.04153801163,40.154442691086864,204193.04153801163
3489,4.491176470588235,152000,193514.73022249437,27.312322514798925,193514.73022249434
3490,5.876325088339223,217600,201169.9670926581,7.550566593447564,201169.9670926581
3491,5.359861591695502,222900,198315.6521470026,11.029317116643066,198315.65214700258
3492,6.252199413489736,227100,203247.2943596138,10.50317289316874,203247.2943596138
3493,5.948818897637795,226700,201570.61527920584,11.084863132242681,201570.61527920584
3494,5.348148148148148,192400,198250.91599972488,3.041016631873638,198250.91599972485
3495,6.46067415730337,220600,204399.4620944604,7.3438521783951,204399.4620944604
3496,5.545045045045045,223700,199339.09698292744,10.889987937895645,199339.0969829274
3497,6.061784897025172,216800,202194.9392488527,6.736651637983075,202194.9392488527
3498,5.191304347826087,185800,197384.09461486037,6.234711848686959,197384.09461486037
3499,5.958490566037736,195900,201624.06724210887,2.9219332527355117,201624.06724210887
3500,5.549295774647887,179700,199362.58929383455,10.941897214153895,199362.58929383455
3501,4.238636363636363,172300,192119.02848106535,11.502628253665325,192119.0284810653
3502,4.176691729323308,158100,191776.68193252527,21.30087408761877,191776.6819325252
3503,4.584905660377358,142400,194032.7390052987,36.25894593068729,194032.73900529864
3504,5.473015873015873,195600,198941.01668570968,1.7080862401378718,198941.01668570965
3505,5.283636363636363,204600,197894.38170078694,3.2774282987356127,197894.38170078694
3506,5.420529801324503,209600,198650.9443382137,5.223786098180481,198650.94433821368
3507,5.778723404255319,210300,200630.5563745488,4.597928495221688,200630.5563745488
3508,5.320610687022901,217100,198098.72598558836,8.752314147587121,198098.72598558833
3509,5.41031941031941,224200,198594.51504197842,11.420822907235317,198594.5150419784
3510,5.192037470725995,208600,197388.14633132014,5.374810004161008,197388.1463313201
3511,4.4673539518900345,199200,193383.07140903454,2.9201448749826593,193383.07140903448
3512,5.469740634005763,218400,198922.91557359256,8.918078949820256,198922.91557359253
3513,5.822368421052632,238000,200871.76727242934,15.600097784693556,200871.76727242934
3514,6.4964200477326965,239900,204597.01725559228,14.715707688373374,204597.0172555923
3515,4.3192019950124685,195700,192564.28683376094,1.6023061656816864,192564.28683376088
3516,5.2026666666666666,195300,197446.89021744358,1.0992781451324007,197446.89021744355
3517,5.380597014925373,216900,198430.24965256522,8.515329805179702,198430.2496525652
3518,5.534124629080119,223300,199278.74362455064,10.757392017666529,199278.74362455064
3519,5.767955801104972,232900,200571.0475596942,13.881044414042846,200571.0475596942
3520,6.2445582586427655,225900,203205.06434215175,10.046452261110339,203205.06434215175
3521,6.009861932938856,236200,201907.9790021413,14.518213800956264,201907.9790021413
3522,5.372596153846154,221600,198386.03166328828,10.47561748046558,198386.03166328825
3523,6.8320610687022905,243800,206451.98897915916,15.319118548335048,206451.9889791592
3524,6.881533101045296,379600,206725.40377464084,45.541252957154676,206725.40377464087
3525,5.131436314363143,222500,197053.22472029712,11.436752934697923,197053.2247202971
3526,5.4319809069212415,252100,198714.2306344601,21.176425769750058,198714.23063446008
3527,6.420841683366733,271200,204179.3218010638,24.71263945388503,204179.32180106384
3528,6.149681528662421,329200,202680.71350199037,38.43234705285833,202680.71350199037
3529,6.68,308400,205611.60009616963,33.32957195325239,205611.60009616963
3530,6.571251548946716,311800,205010.58505604492,34.2493312841421,205010.58505604492
3531,7.645695364238411,348200,210948.66404939882,39.417385396496606,210948.6640493989
3532,6.57679180887372,320500,205041.2041546167,36.02458528717108,205041.20415461672
3533,8.464163822525597,500001,215472.05586357057,56.90567501593586,215472.05586357065
3534,7.595463137996219,445400,210671.0479254164,52.700707695236545,210671.04792541647
3535,7.8704,352800,212190.52877823333,39.85529229641912,212190.52877823342
3536,5.617063492063492,237300,199737.11800672393,15.829280233154686,199737.11800672393
3537,4.471955533097524,254200,193408.50275529528,23.914829757948354,193408.50275529525
3538,6.226700251889169,332500,203106.3693212884,38.91537764773281,203106.36932128842
3539,5.232666666666667,290900,197612.68983140687,32.068515011548,197612.68983140687
3540,4.801946193474528,261300,195232.24689202866,25.284253007260364,195232.24689202863
3541,5.434316353887399,258000,198727.13784130747,22.973977580888576,198727.13784130744
3542,8.46788990825688,500001,215492.64864943194,56.90155646700068,215492.64864943203
3543,7.72865275142315,357100,211407.14080841996,40.798896441215355,211407.14080842002
3544,6.129251700680272,375900,202567.80491556445,46.111251685138484,202567.80491556448
3545,5.201092896174863,277200,197438.19253277665,28.774100817901644,197438.19253277662
3546,6.869070208728653,262100,206656.5256834753,21.1535575415966,206656.52568347537
3547,5.951644100580271,271500,201586.2291977802,25.750928472272488,201586.2291977802
3548,5.7167470709855275,276600,200288.03463684904,27.58928610381452,200288.03463684904
3549,6.712195121951219,277600,205789.5313892034,25.868324427520395,205789.53138920345
3550,6.291571753986332,333700,203464.891654786,39.02760214120887,203464.89165478604
3551,8.154545454545454,350000,213760.90233400208,38.925456475999404,213760.90233400217
3552,7.032075471698113,327300,207557.3993392861,36.584968121208036,207557.39933928612
3553,6.7384615384615385,333700,205934.6967797904,38.287474743844655,205934.69677979045
3554,4.04102096627165,230300,191026.8765945229,17.05302796590408,191026.87659452285
3555,4.50580997949419,254500,193595.6045600789,23.93100017285701,193595.60456007885
3556,8.107438016528926,500001,213500.55583273742,57.299974233504045,213500.55583273747
3557,7.883597883597884,500001,212263.4689117554,57.547391122866685,212263.46891175548
3558,6.552699228791774,273100,204908.05280538448,24.969588866574707,204908.0528053845
3559,5.489830508474577,236900,199033.94535464258,15.983982543418076,199033.94535464255
3560,4.366741573033708,193300,192827.02162322425,0.24468617525905184,192827.0216232242
3561,7.683087027914614,419900,211155.31482949748,49.71295193391344,211155.31482949757
3562,6.735172413793103,280800,205916.51892644697,26.66790636522544,205916.51892644697
3563,5.9647495361781075,248400,201658.6584032116,18.816965216098392,201658.6584032116
3564,5.299559471365638,221800,197982.3832046073,10.738330385659472,197982.38320460726
3565,5.598290598290598,221900,199633.36672203994,10.034535050905841,199633.36672203994
3566,5.37414030261348,230200,198394.5656389391,13.816435430521679,198394.56563893906
3567,3.9069148936170213,168800,190285.71875864718,12.728506373606152,190285.7187586471
3568,5.6382352941176475,234900,199854.12722697348,14.919486067699669,199854.12722697348
3569,5.791176470588235,230400,200699.38016090402,12.890894027385405,200699.38016090402
3570,4.465478841870824,229000,193372.70832512373,15.55776929033898,193372.7083251237
3571,7.901639344262295,500001,212363.17781887186,57.52744938132687,212363.17781887192
3572,8.062404870624048,483500,213251.67322585135,55.894173066007994,213251.67322585144
3573,7.858156028368795,477200,212122.8605859056,55.548436591386086,212122.8605859057
3574,3.67351598173516,418500,188995.80377566494,54.839712359458794,188995.80377566488
3575,6.71689497716895,472200,205815.50586189618,56.41348880518928,205815.5058618962
3576,4.195493704440026,323100,191880.5939397286,40.6126295451165,191880.59393972854
3577,4.276084949215143,264000,192325.99384881312,27.149244754237458,192325.99384881306
3578,4.220496894409938,275300,192018.77791455734,30.251079580618473,192018.7779145573
3579,5.961672473867596,232900,201641.65254510412,13.421360006395824,201641.65254510415
3580,4.035984848484849,230400,190999.0437150254,17.1011094986869,190999.04371502533
3581,6.581047381546135,322200,205064.72323149268,36.35483450295075,205064.72323149268
3582,5.660433070866142,407500,199976.80665416495,50.925937017382836,199976.80665416492
3583,4.365346534653465,245100,192819.31172906066,21.330350171741877,192819.3117290606
3584,5.3882352941176475,454400,198472.4637772793,56.322081034929724,198472.4637772793
3585,4.478176527643065,318100,193442.88403843256,39.18802765217461,193442.88403843253
3586,4.292242295430393,240000,192415.28990765178,19.826962538478426,192415.28990765172
3587,4.4124748490945676,211600,193079.77360709652,8.752469939935482,193079.77360709646
3588,5.2642642642642645,241400,197787.31881420186,18.066562214497985,197787.31881420183
3589,5.510526315789473,212300,199148.32391675818,6.194854490457759,199148.32391675818
3590,5.186653771760155,170700,197358.3924909791,15.617101635019981,197358.39249097908
3591,5.9035087719298245,238900,201320.20190083885,15.730346630038156,201320.20190083885
3592,3.8727858293075683,255400,190097.09923573263,25.568872656330218,190097.09923573257
3593,6.330917874396135,267600,203682.344040616,23.885521658962627,203682.344040616
3594,6.2685589519650655,253900,203337.70786507468,19.914254484019423,203337.7078650747
3595,6.08314606741573,244200,202312.99504233798,17.15274568290828,202312.99504233798
3596,6.420195439739413,262300,204175.75023626594,22.159454732647372,204175.75023626597
3597,7.04833836858006,241100,207647.2787401178,13.875039925293326,207647.27874011785
3598,7.008720930232558,257300,207428.3268739768,19.382694568994637,207428.32687397682
3599,6.226950354609929,315300,203107.75155244017,35.58269852444017,203107.75155244017
3600,5.2593856655290105,319000,197760.35648796897,38.00615784076208,197760.35648796894
3601,6.31024531024531,242300,203568.09393542138,15.985103617242519,203568.0939354214
3602,6.097222222222222,238200,202390.78907677144,15.033253956015347,202390.78907677147
3603,3.405383360522023,160000,187513.92760606142,17.19620475378839,187513.92760606133
3604,6.609427609427609,258600,205221.57092572397,20.641310546897152,205221.570925724
3605,6.034246575342466,273100,202042.74447871302,26.018768041481867,202042.74447871302
3606,5.16,239900,197211.08632202912,17.79446172487323,197211.0863220291
3607,3.347131445170661,169400,187191.98943679882,10.502945358204732,187191.98943679873
3608,3.883578431372549,154600,190156.74621093375,22.999189010953266,190156.7462109337
3609,3.8215767634854774,151900,189814.0844575752,24.959897602090322,189814.0844575751
3610,5.41743119266055,183800,198633.81940087015,8.0706307948151,198633.81940087012
3611,5.027027027027027,171400,196476.1907358134,14.630216298607587,196476.19073581338
3612,5.269230769230769,177200,197814.76696774163,11.633615670283087,197814.76696774163
3613,5.545945945945946,179200,199344.0759503137,11.24111381155899,199344.0759503137
3614,4.9,175900,195774.15633434718,11.29855391378464,195774.15633434715
3615,5.19811320754717,165100,197421.72482530324,19.577059252152175,197421.72482530322
3616,3.675767918088737,153900,189008.24944826806,22.81237780914104,189008.24944826798
3617,4.573308270676692,159300,193968.6442474536,21.76311628842034,193968.64424745357
3618,3.9156626506024095,174300,190334.06458302125,9.199119095250284,190334.0645830212
3619,4.50997150997151,176000,193618.6038983001,10.010570396761414,193618.60389830006
3620,4.311871227364185,162500,192523.77221888962,18.476167519316686,192523.77221888956
3621,4.442100098135427,136500,193243.50210224788,41.570331210438006,193243.50210224785
3622,3.629348513598988,157600,188751.70547010785,19.766310577479597,188751.70547010776
3623,5.098918083462133,205900,196873.50771595855,4.3839204876354785,196873.50771595852
3624,4.75,173700,194945.15826453068,12.230948914525433,194945.15826453065
3625,5.205882352941177,178700,197464.66220220827,10.500650364973852,197464.66220220824
3626,5.166666666666667,182500,197247.93068068763,8.081057907226096,197247.9306806876
3627,5.407166123778501,184000,198577.08791893846,7.9223303907274225,198577.08791893846
3628,5.87468671679198,178200,201160.91238032273,12.884911549002654,201160.91238032273
3629,5.556053811659193,186700,199399.93862475536,6.802323848288892,199399.93862475536
3630,5.829032258064516,233000,200908.5959925655,13.77313476713927,200908.59599256548
3631,5.322077922077922,181500,198106.8348857789,9.149771286930521,198106.83488577887
3632,5.605691056910569,183800,199674.26649478468,8.63670647159123,199674.26649478468
3633,5.381944444444445,189000,198437.69642903536,4.993490174092785,198437.69642903536
3634,5.303030303030303,176500,198001.5652896117,12.182189965785662,198001.5652896117
3635,4.879213483146067,173700,195659.27645201306,12.642070496265434,195659.27645201303
3636,5.489270386266094,172700,199030.84975311128,15.246583528147816,199030.84975311125
3637,4.90084985835694,183100,195778.85320726398,6.924551178188956,195778.85320726395
3638,4.670588235294118,184600,194506.27693345136,5.366347201219587,194506.27693345133
3639,4.618834080717488,183800,194220.24963845796,5.669341479030445,194220.24963845793
3640,4.869426751592357,178200,195605.18857489413,9.76722142249951,195605.1885748941
3641,5.106334841628959,181800,196914.49757065583,8.313805044365145,196914.49757065583
3642,4.042402826855124,170700,191034.51365956594,11.912427451415315,191034.51365956588
3643,4.854368932038835,168200,195521.96921925736,16.243739131544206,195521.96921925733
3644,3.552677029360967,184400,188327.96872048592,2.1301348809576583,188327.96872048586
3645,3.137648131267092,183000,186034.24768423333,1.6580588438433481,186034.24768423324
3646,3.4672454617205997,183700,187855.81802265084,2.262285260016789,187855.81802265075
3647,3.753956834532374,185700,189440.3725203535,2.014201680319601,189440.37252035344
3648,3.7225563909774437,145400,189266.83313969738,30.16976144408348,189266.83313969732
3649,4.80241935483871,178800,195234.86189107946,9.191757209775984,195234.86189107943
3650,4.854227405247814,185100,195521.18704968016,5.630030821004947,195521.1870496801
3651,4.472049689440993,168600,193409.0231248086,14.714723087075084,193409.02312480856
3652,4.185185185185185,168600,191823.62232262906,13.774390464192802,191823.622322629
3653,5.054945054945055,233700,196630.48401086094,15.862009409130964,196630.4840108609
3654,3.4791271347248576,175500,187921.48391589566,7.0777686130459605,187921.48391589557
3655,4.483660130718954,187300,193473.1900142029,3.2958836167660994,193473.19001420288
3656,5.304347826086956,186300,198008.84678341774,6.2849419127309405,198008.8467834177
3657,4.8478260869565215,191500,195485.80917962838,2.0813624958894956,195485.80917962836
3658,4.966367713004484,193200,196140.94770753954,1.5222296622875469,196140.9477075395
3659,5.197860962566845,181300,197420.3307546245,8.891522754894929,197420.33075462448
3660,5.2077393075356415,183800,197474.92494737194,7.440111505643057,197474.9249473719
3661,5.124087591240876,190000,197012.61087173727,3.690847827230142,197012.61087173724
3662,5.7823529411764705,231500,200650.6155685619,13.325868004940869,200650.61556856186
3663,5.436440677966102,229200,198738.87824504686,13.290192737763151,198738.87824504686
3664,4.643086816720257,164600,194354.28611401838,18.076723034033037,194354.28611401835
3665,3.9888392857142856,151500,190738.486511444,25.89999109666271,190738.48651144392
3666,4.310344827586207,158300,192515.33633575818,21.61423647236777,192515.33633575815
3667,5.073558648111332,179500,196733.3548962422,9.600754816848026,196733.35489624218
3668,4.283018867924528,181900,192364.31521698876,5.752784616266499,192364.3152169887
3669,3.728125,161600,189297.6089139058,17.13960947642686,189297.60891390571
3670,4.8753709198813056,172700,195638.03993514882,13.282015017457335,195638.0399351488
3671,5.400763358778626,210500,198541.70205342924,5.6809016373257775,198541.7020534292
3672,6.700374531835206,239900,205724.20307993496,14.245851154674883,205724.203079935
3673,4.593548387096774,165200,194080.50436375433,17.482145498640634,194080.5043637543
3674,5.188405797101449,186800,197368.07532848712,5.657427906042354,197368.0753284871
3675,4.326388888888889,178500,192604.00630810446,7.90140409417617,192604.0063081044
3676,3.4956413449564137,172400,188012.75223860567,9.056120788054331,188012.7522386056
3677,3.69811320754717,177700,189131.74412713826,6.433170583645614,189131.7441271382
3678,4.8933333333333335,170600,195737.31197568867,14.734649458199693,195737.31197568864
3679,4.25107296137339,179100,192187.76125119254,7.307516053150496,192187.76125119248
3680,5.288732394366197,198600,197922.54569837867,0.34111495549915827,197922.54569837864
3681,5.357407407407408,237400,198302.0887200839,16.4692128390548,198302.08872008388
3682,4.878787878787879,187500,195656.9242840701,4.350359618170715,195656.92428407006
3683,5.587591240875913,207300,199574.2350777396,3.7268523503426887,199574.23507773958
3684,4.594059405940594,176400,194083.32858798877,10.024562691603611,194083.32858798874
3685,4.297520661157025,176600,192444.4616076462,8.971948815201698,192444.46160764614
3686,4.694214876033058,175700,194636.85319724356,10.777947181128948,194636.85319724353
3687,4.013207547169811,174100,190873.16145618676,9.634211060417439,190873.1614561867
3688,3.549019607843137,150000,188307.7554179607,25.538503611973795,188307.7554179606
3689,3.708955223880597,183200,189191.6641978938,3.2705590599857057,189191.66419789373
3690,4.3076923076923075,160300,192500.67677661026,20.08775843830958,192500.6767766102
3691,4.010282776349614,154300,190856.99726042277,23.692156358018643,190856.9972604227
3692,6.74,152900,205943.1993240962,34.69143186664238,205943.19932409626
3693,4.525316455696203,169500,193703.4101008815,14.279297994620357,193703.41010088145
3694,3.8745318352059925,181700,190106.74880586387,4.626719210712092,190106.74880586378
3695,2.6659815005138747,177200,183427.50950762487,3.5143958846641477,183427.50950762475
3696,4.808510638297872,159600,195268.52630594847,22.34870069295017,195268.52630594844
3697,3.6834170854271355,171800,189050.52374799628,10.041049911522865,189050.52374799622
3698,3.365432098765432,171200,187293.13081350844,9.400193232189508,187293.13081350835
3699,4.699346405228758,170400,194665.21338256652,14.240148698689273,194665.21338256646
3700,4.399096385542169,176400,193005.83547068285,9.413738928958534,193005.8354706828
3701,3.8108808290155443,188700,189754.97173070547,0.559073519186787,189754.97173070538
3702,3.7278797996661104,194900,189296.25377654904,2.875190468676736,189296.25377654895
3703,3.658,198900,188910.05231626658,5.022598131590459,188910.05231626652
3704,4.099290780141844,185100,191348.9136827026,3.375966333172668,191348.91368270255
3705,4.3383947939262475,192000,192670.35878878692,0.34914520249318837,192670.3587887869
3706,2.853881278538813,162500,184465.96652963568,13.51751786439119,184465.9665296356
3707,2.752393980848153,181300,183905.08137032602,1.436889889865428,183905.08137032593
3708,3.4976076555023923,171600,188023.61935625417,9.570873750730872,188023.61935625412
3709,3.5495049504950495,176300,188310.43773877158,6.812500135434815,188310.4377387715
3710,4.004032258064516,187500,190822.4528097981,1.7719748318923174,190822.45280979804
3711,4.049166666666666,211900,191071.89506055473,9.829214223428632,191071.89506055464
3712,4.060869565217391,181300,191136.57292928678,5.425578008431757,191136.57292928672
3713,3.9277504105090313,226400,190400.8694472279,15.900676039210296,190400.8694472278
3714,3.797909407665505,191300,189683.28317562572,0.8451211836770925,189683.28317562566
3715,4.732793522267206,200000,194850.06401900516,2.5749679904974183,194850.06401900513
3716,4.481967213114754,217200,193463.83384469466,10.928253294339475,193463.8338446946
3717,3.7520858164481528,221500,189430.03205115077,14.478540834694911,189430.0320511507
3718,5.263513513513513,193800,197783.16967471328,2.055299109759175,197783.16967471325
3719,4.575916230366492,222500,193983.0575377803,12.81660335380661,193983.05753778026
